r_kpc,n_e_cm3
126.12,0.0046236
109.30499999999999,0.0068901
92.49000000000001,0.0057406
75.67,0.0093576
58.855000000000004,0.011604
42.04,0.020366
25.225,0.035143
8.41,0.076889
568.33,0.0006167
549.0649999999999,0.00086442
529.8000000000001,0.0010304
510.53499999999997,0.0011615
491.265,0.0010218
472.0,0.00090863
452.735,0.00075312
433.47,0.00099144
414.205,0.001257
394.93999999999994,0.0014031
375.67499999999995,0.0012054
356.41,0.0011976
337.14500000000004,0.0013951
317.88000000000005,0.0019251
298.615,0.0020623
279.34999999999997,0.0020078
260.08500000000004,0.0020612
240.815,0.0025825
221.54999999999998,0.0031025
202.285,0.0033286
183.01999999999998,0.0037388
163.755,0.0042631
144.49,0.0053675
125.22500000000001,0.0057904
105.96,0.0070593
86.695,0.0077225
67.43,0.010713
48.165,0.016054
28.900000000000002,0.022494
9.635,0.027767
805.385,8.6965e-05
772.5150000000001,0.0004784
739.64,0.00069602
706.765,0.00064532
673.895,0.00075445
641.02,0.00064851
608.145,0.00085784
575.275,0.00094994
542.405,0.0010256
509.53000000000003,0.0011893
476.655,0.0013235
443.78499999999997,0.0015067
410.91,0.0018128
378.035,0.0020515
345.165,0.0023565
312.295,0.0027118
279.42,0.0032609
246.54500000000002,0.0038575
213.675,0.0049829
180.8,0.0057948
147.925,0.0070606
115.05499999999999,0.009083
82.185,0.012353
49.31000000000001,0.013154
16.435000000000002,0.013151
312.54,0.0012336
301.945,0.00076611
291.35,0.0007966
280.755,0.00099782
270.15999999999997,0.0007597
259.565,0.001228
248.975,0.0012641
238.38,0.0010001
227.78500000000003,0.0010622
217.19,0.0016046
206.595,0.00165
196.0,0.00099275
185.40499999999997,0.0016071
174.81,0.00067357
164.215,0.0023775
153.62,0.0012859
143.025,0.0028612
132.435,0.002436
121.84,0.0024419
111.245,0.0028448
100.65,0.001487
90.05499999999999,0.0031494
79.46000000000001,0.0030846
68.86500000000001,0.0053669
58.27,0.0026051
47.675000000000004,0.0061177
37.08,0.0079786
26.485000000000003,0.0081033
15.89,0.016009
5.295,0.029234
389.185,0.00042926
375.99,0.00044697
362.79499999999996,0.00040082
349.605,0.00058803
336.40999999999997,0.00011335
323.21500000000003,0.00069012
310.025,0.00067459
296.835,0.00047346
283.64,0.00036987
270.445,0.00071276
257.255,0.00087089
244.06499999999997,0.00075605
230.87,0.00090537
217.675,0.00061475
204.485,0.00094745
191.295,0.0010597
178.1,0.001186
164.90500000000003,0.0012102
151.71499999999997,0.0015112
138.525,0.001496
125.33,0.0016376
112.135,0.0021162
98.94500000000001,0.0025726
85.755,0.0026465
72.56,0.0034442
59.365,0.0044081
46.175,0.0059557
32.985,0.0070113
19.790000000000003,0.012933
6.595,0.025084
87.56,0.0018316
82.825,0.0011296
78.095,0.0016163
73.36000000000001,0.0013629
68.62499999999999,0.0016614
63.89500000000001,0.0013391
59.165,0.0020306
54.43000000000001,0.0018867
49.695,0.0024786
44.964999999999996,0.002014
40.230000000000004,0.0025789
35.495,0.0029346
30.765,0.002822
26.03,0.0039935
21.295,0.0038829
16.565,0.0042795
11.835,0.0059126
7.1,0.0070518
197.03500000000003,0.00047813
191.32,0.00057862
185.605,0.00056291
179.895,0.00060081
174.185,0.00049928
168.475,0.00055579
162.765,0.00043756
157.055,0.00065281
151.345,0.00061811
145.63500000000002,0.00078192
139.92499999999998,0.00063663
134.21,0.00073796
128.495,0.00074419
122.78500000000001,0.00067298
117.075,0.00071943
111.365,0.00069517
105.655,0.0009361
99.94500000000001,0.00093477
94.235,0.0012045
88.52499999999999,0.0011388
82.80999999999999,0.0012621
77.095,0.0013231
71.385,0.001417
65.675,0.0015816
59.965,0.0015989
54.254999999999995,0.0019654
48.545,0.0021759
42.835,0.0023689
37.12500000000001,0.0028646
31.415,0.0033296
25.7,0.0037555
19.985,0.0046254
14.275,0.0065727
8.565,0.0081774
2.855,0.0105
170.04000000000002,0.001402
166.46,0.0006721
162.88000000000002,0.00089293
159.3,0.00087479
155.72000000000003,0.00082803
152.14,0.00086219
148.56000000000003,0.00070864
144.985,0.00065113
141.40999999999997,0.00057138
137.83,0.00065537
134.24999999999997,0.00037848
130.67000000000002,0.00057548
127.08999999999997,0.00051802
123.50999999999999,0.00069642
119.92999999999999,0.00071908
116.35,0.0006993
112.77,0.00075094
109.19,0.00067882
105.61,0.00096124
102.03,0.0010359
98.45,0.0010702
94.86999999999999,0.00097539
91.28999999999999,0.001069
87.71,0.0012199
84.13,0.0011184
80.55,0.0010139
76.97,0.00093937
73.39,0.0010142
69.81,0.0011274
66.23,0.0011578
62.65,0.0013181
59.07,0.0014893
55.489999999999995,0.0015349
51.91,0.0019299
48.33,0.0018863
44.75,0.0020251
41.17,0.0021262
37.589999999999996,0.0022907
34.01,0.0029148
30.43,0.0031506
26.849999999999998,0.0044484
23.27,0.0053894
19.689999999999998,0.0069472
16.11,0.0086792
12.53,0.010887
8.95,0.013293
5.37,0.020333
1.79,0.030745
988.295,8.7292e-05
959.6700000000001,0.0004368
931.025,0.00036964
902.3749999999999,0.00052128
873.73,0.00050048
845.085,0.00052615
816.4350000000001,0.00059008
787.785,0.00074025
759.14,0.00063241
730.495,0.0008343
701.845,0.00047691
673.2,0.00096563
644.555,0.00098893
615.905,0.00088308
587.26,0.0011598
558.6150000000001,0.0013911
529.965,0.0013062
501.32,0.001742
472.67499999999995,0.0015022
444.025,0.0020331
415.38000000000005,0.0020847
386.73500000000007,0.0023849
358.085,0.0027806
329.44,0.0028955
300.795,0.0037964
272.145,0.0039641
243.495,0.0053062
214.85000000000002,0.0069053
186.205,0.0085932
157.555,0.011742
128.91,0.015861
100.26499999999999,0.020674
71.615,0.029557
42.97,0.050968
14.325,0.12808
778.15,0.00060294
746.3850000000001,9.3512e-05
714.62,0.00058975
682.86,0.00052693
651.1,0.00060668
619.34,0.00089546
587.58,0.00063183
555.8199999999999,0.00098639
524.06,0.0010023
492.29999999999995,0.0011253
460.54,0.0011603
428.77500000000003,0.0010329
397.01,0.0016517
365.25,0.0014229
333.49,0.0019723
301.73,0.0020325
269.96999999999997,0.0026798
238.20999999999998,0.0035506
206.45,0.0039253
174.69,0.0053297
142.92499999999998,0.0072696
111.16,0.010296
79.39999999999999,0.017101
47.63999999999999,0.035701
15.879999999999999,0.09034
587.35,0.00091621
570.8050000000001,0.00058117
554.26,0.00063663
537.7149999999999,0.00070696
521.1700000000001,0.001091
504.625,0.0010653
488.08000000000004,0.0010991
471.535,0.0010461
454.99,0.001151
438.445,0.001243
421.9,0.0013632
405.355,0.0015058
388.81,0.0016697
372.26499999999993,0.0017773
355.71999999999997,0.0017672
339.175,0.0020748
322.63,0.0021726
306.085,0.0025736
289.54,0.0026699
272.995,0.0033312
256.45,0.0036621
239.905,0.0041334
223.36,0.0045007
206.815,0.005323
190.26999999999998,0.0061266
173.72500000000002,0.0068579
157.17999999999998,0.0082685
140.63500000000002,0.0098721
124.09,0.012236
107.545,0.015012
91.0,0.019035
74.455,0.026922
57.910000000000004,0.039839
41.365,0.065279
24.82,0.10512
8.274999999999999,0.15765
476.87,0.00069047
453.60499999999996,0.0010671
430.34,0.00086263
407.08,0.0014429
383.82000000000005,0.0010783
360.56,0.0017085
337.30000000000007,0.0015692
314.035,0.0020178
290.77,0.0025316
267.51000000000005,0.0027111
244.25,0.0030083
220.98999999999998,0.0040992
197.725,0.0044742
174.46,0.0051492
151.2,0.0067842
127.94,0.0094104
104.67999999999999,0.012658
81.41999999999999,0.01938
58.155,0.02948
34.89,0.046141
11.629999999999999,0.092776
235.57500000000002,0.0013283
228.745,0.0010785
221.915,0.0011857
215.085,0.0012555
208.26,0.0013328
201.435,0.0017797
194.605,0.001793
187.775,0.0015758
180.945,0.001711
174.11499999999998,0.0019657
167.29,0.0021497
160.465,0.0010369
153.635,0.0027264
146.80499999999998,0.0028068
139.975,0.0033372
133.14999999999998,0.0024732
126.32499999999999,0.003977
119.495,0.004336
112.665,0.0053311
105.835,0.0047182
99.005,0.0058085
92.17999999999999,0.0059317
85.355,0.0081275
78.52499999999999,0.0080715
71.695,0.0087076
64.865,0.010136
58.03999999999999,0.011105
51.214999999999996,0.011769
44.385,0.014406
37.555,0.018225
30.724999999999998,0.017911
23.895,0.030283
17.07,0.027739
10.245000000000001,0.038098
3.415,0.039994
553.045,0.0009953
539.72,0.0007654
526.395,0.00064363
513.0649999999999,0.00090691
499.73999999999995,0.00078249
486.415,0.00078949
473.085,0.00071054
459.76,0.00087239
446.435,0.0008376
433.10499999999996,0.00094778
419.78,0.00083922
406.455,0.0010113
393.13,0.0010084
379.805,0.0011337
366.475,0.0012071
353.15000000000003,0.0013553
339.82500000000005,0.0013005
326.495,0.0015722
313.17,0.0014954
299.845,0.0017811
286.515,0.0018005
273.19,0.0020233
259.865,0.0023539
246.535,0.0022851
233.21,0.002682
219.885,0.00263
206.56,0.0030174
193.23499999999999,0.0034701
179.905,0.0044172
166.58,0.0053951
153.255,0.0060022
139.92499999999998,0.0062494
126.6,0.0068505
113.275,0.0075581
99.94500000000001,0.0088764
86.62,0.01084
73.295,0.01417
59.97,0.019149
46.645,0.02625
33.315,0.034207
19.990000000000002,0.051232
6.665,0.076231
592.715,0.00043339
567.49,0.00090614
542.27,0.00074755
517.05,0.0010034
491.83,0.00045008
466.605,0.0010963
441.38,0.0013878
416.15999999999997,0.0012801
390.94,0.0013236
365.71999999999997,0.0015643
340.495,0.0015816
315.27,0.0021729
290.05,0.0025401
264.83,0.0023894
239.60999999999999,0.0035651
214.39,0.0033113
189.165,0.0042204
163.94,0.0054561
138.72,0.0069557
113.49999999999999,0.0078844
88.28,0.010446
63.055,0.016521
37.830000000000005,0.03267
12.61,0.059608
339.645,0.00045782
329.79999999999995,0.00040918
319.955,0.00031577
310.11,0.00038782
300.265,0.00064579
290.42,0.00056486
280.57500000000005,0.0008522
270.73,0.00039907
260.88500000000005,0.00024786
251.04000000000005,0.00071786
241.195,0.00072274
231.35,0.00085141
221.505,0.00055675
211.66000000000003,0.0012579
201.82,0.00084287
191.975,0.00090079
182.13000000000002,0.0011308
172.28500000000003,0.0013054
162.44,0.00063374
152.59499999999997,0.0016441
142.75,0.00094388
132.905,0.0019948
123.06,0.0011153
113.21499999999999,0.0023531
103.36999999999999,0.0016052
93.52499999999999,0.0025769
83.68,0.0034094
73.835,0.003139
63.989999999999995,0.0035735
54.144999999999996,0.0041209
44.3,0.0051405
34.455,0.0070891
24.61,0.0071899
14.765,0.010874
4.92,0.028878
581.765,0.00055511
563.295,0.00078507
544.825,0.00064792
526.355,0.00025381
507.88500000000005,0.00085339
489.41499999999996,0.00066571
470.95,0.0013946
452.485,9.9135e-05
434.015,0.00087242
415.545,0.0014218
397.075,0.0014215
378.60499999999996,0.0010105
360.135,0.0012772
341.67,0.00090901
323.20500000000004,0.0022724
304.73499999999996,0.00072351
286.265,0.0025283
267.795,0.00090047
249.32500000000002,0.0025275
230.85500000000002,0.0028745
212.385,0.0034726
193.92,0.0040901
175.455,0.0039771
156.98499999999999,0.0051028
138.515,0.0057166
120.04500000000002,0.0067902
101.575,0.0089332
83.10500000000002,0.01173
64.64,0.013273
46.175000000000004,0.020841
27.705000000000002,0.033052
9.235,0.078229
246.715,0.00098282
241.82999999999998,0.00097987
236.945,0.00097901
232.055,0.00097999
227.17000000000002,0.00098269
222.285,0.00098705
217.4,0.00099304
212.51500000000001,0.0010007
207.63,0.00101
202.745,0.0010212
197.86,0.0010343
192.975,0.0010511
188.09,0.00107
183.205,0.0010913
178.32,0.0011152
173.435,0.0011417
168.545,0.001171
163.66,0.0012033
158.775,0.0012386
153.89,0.0012771
149.005,0.0013188
144.12,0.0013637
139.23499999999999,0.0014118
134.35,0.001463
129.465,0.0015172
124.58,0.0015743
119.695,0.0016341
114.80499999999999,0.0016965
109.92,0.0017616
105.035,0.0018293
100.15,0.0018999
95.265,0.0019737
90.38,0.0020515
85.495,0.0021341
80.61,0.0022227
75.725,0.0023193
70.84,0.0024259
65.955,0.0025455
61.07,0.0026819
56.185,0.0028401
51.295,0.0030262
46.41,0.0032488
41.525,0.0035189
36.64,0.0038517
31.755,0.0042676
26.869999999999997,0.0047942
21.984999999999996,0.0054668
17.099999999999998,0.0063227
12.215,0.0073738
7.33,0.0085217
2.4450000000000003,0.0094346
167.14000000000001,0.0027564
161.835,0.0026483
156.53,0.0033486
151.225,0.002448
145.91500000000002,0.0031307
140.61,0.0025479
135.305,0.003594
130.0,0.0037483
124.695,0.003098
119.38499999999999,0.0043447
114.08,0.0035526
108.775,0.0053549
103.465,0.0041708
98.16,0.0064234
92.85499999999999,0.005906
87.55,0.0057204
82.245,0.0072889
76.935,0.0069561
71.63,0.0091526
66.32499999999999,0.0089262
61.02,0.0097635
55.715,0.012073
50.40500000000001,0.014155
45.1,0.014612
39.794999999999995,0.019495
34.49,0.021763
29.185000000000002,0.022548
23.875,0.029271
18.57,0.033331
13.264999999999999,0.041347
7.96,0.04406
2.655,0.077282
76.375,0.0049887
75.25999999999999,0.0023731
73.39999999999999,0.0019987
71.545,0.0015986
69.69,0.0018368
67.83,0.002121
65.97,0.0018321
64.11,0.0020427
62.25,0.0024944
60.395,0.0025265
58.54,0.0017959
56.68,0.0023149
54.82,0.0022435
52.96,0.0020489
51.1,0.0025899
49.245,0.0020945
47.39,0.0033978
45.53,0.0025908
43.67,0.0028139
41.81,0.003166
39.95,0.0031277
38.095000000000006,0.0036621
36.24,0.0040683
34.38,0.0030393
32.52,0.0037067
30.66,0.0048844
28.8,0.0040934
26.945,0.0051171
25.09,0.0057069
23.23,0.0053767
21.37,0.0076781
19.509999999999998,0.0092204
17.65,0.0084791
15.795,0.010678
13.940000000000001,0.012358
12.08,0.014726
10.22,0.017434
8.36,0.02157
6.500000000000001,0.027855
4.645,0.042354
2.79,0.067598
0.93,0.17195
239.18,0.00018829
235.835,0.00028365
232.49,0.00066545
229.14499999999998,0.00066368
225.8,0.0006372
222.455,0.00063785
219.105,0.00087241
215.76000000000002,0.00086709
212.41500000000002,0.00064419
209.07,0.0008983
205.725,0.00073917
202.38,0.00083873
199.03500000000003,0.00076047
195.69,0.00097388
192.345,0.0011458
189.0,0.00091361
185.655,0.0011548
182.31,0.00066767
178.96499999999997,0.0012067
175.62,0.00084095
172.275,0.0012523
168.93,0.00067592
165.58499999999998,0.0010846
162.24,0.00084293
158.895,0.0011689
155.54999999999998,0.0010016
152.20499999999998,0.0011979
148.85999999999999,0.0012038
145.51500000000001,0.0012363
142.17000000000002,0.0011037
138.82500000000002,0.0013828
135.48,0.0014352
132.135,0.0014847
128.79000000000002,0.0013844
125.44500000000001,0.0015763
122.1,0.0016325
118.755,0.0018442
115.41,0.0017919
112.065,0.0022455
108.715,0.0015972
105.36999999999999,0.0020232
102.025,0.0013443
98.67999999999999,0.0021648
95.33500000000001,0.001978
91.99,0.0025709
88.645,0.0020792
85.3,0.0025297
81.955,0.0022689
78.61,0.0030225
75.265,0.0031917
71.92000000000002,0.003097
68.575,0.0031006
65.23,0.0029826
61.885000000000005,0.0037353
58.53999999999999,0.004232
55.19499999999999,0.0042324
51.85,0.0040589
48.505,0.0041452
45.16,0.0047617
41.815000000000005,0.0056673
38.470000000000006,0.0063056
35.125,0.0066577
31.78,0.0071045
28.435000000000002,0.008002
25.09,0.0098503
21.745,0.011889
18.4,0.013762
15.055,0.016269
11.709999999999999,0.019468
8.365,0.027998
5.0200000000000005,0.042726
1.675,0.06529
89.31,0.0035724
87.92,0.0018924
86.175,0.0020015
84.43,0.0020359
82.69,0.002205
80.94999999999999,0.0013889
79.21000000000001,0.0019603
77.47000000000001,0.0015209
75.72999999999999,0.002008
73.99,0.0015569
72.25000000000001,0.0029407
70.50999999999999,0.00099353
68.77,0.0024875
67.025,0.0015409
65.28,0.0028956
63.54,0.0016178
61.800000000000004,0.0012902
60.06,0.0023935
58.32,0.0023163
56.580000000000005,0.0015787
54.84,0.002919
53.099999999999994,0.0023573
51.36,0.0019955
49.62,0.0022179
47.875,0.0026598
46.13,0.0024398
44.39,0.0019666
42.65,0.0026441
40.910000000000004,0.0016841
39.169999999999995,0.0030478
37.43000000000001,0.0029799
35.69,0.0028776
33.949999999999996,0.0030619
32.21,0.0026373
30.47,0.0040523
28.725,0.0011057
26.98,0.0049758
25.24,0.0049075
23.5,0.0052174
21.76,0.0065979
20.02,0.0066
18.279999999999998,0.0086767
16.54,0.0090419
14.8,0.0095886
13.059999999999999,0.011053
11.32,0.015187
9.575,0.016959
7.83,0.019759
6.09,0.023134
4.35,0.035396
2.61,0.052622
0.87,0.11124
434.015,0.00041632
415.545,0.00026214
397.075,0.00049027
378.60499999999996,0.00028869
360.135,0.00050985
341.67,0.00058024
323.20500000000004,0.00056245
304.73499999999996,0.00073699
286.265,0.00070915
267.795,0.0010115
249.32500000000002,0.00083777
230.85500000000002,0.0010127
212.385,0.0011643
193.92,0.0015548
175.455,0.0018193
156.98499999999999,0.0019705
138.515,0.0025386
120.04500000000002,0.0031813
101.575,0.0040815
83.10500000000002,0.0054613
64.64,0.008848
46.175000000000004,0.014373
27.705000000000002,0.023483
9.235,0.036207
628.01,0.0013336
620.99,0.00063054
613.9749999999999,0.00085049
606.9599999999999,0.00067073
599.94,0.00060284
592.9250000000001,0.00051929
585.9100000000001,0.00065996
578.89,0.00063443
571.875,0.00079988
564.86,0.00086296
557.84,0.00078471
550.825,0.00072492
543.8100000000001,0.0006941
536.79,0.00076
529.77,0.00068422
522.755,0.00070462
515.74,0.00081635
508.7200000000001,0.00081291
501.70500000000004,0.00089713
494.68999999999994,0.00071737
487.67,0.00075571
480.655,0.00047189
473.64,0.00068048
466.62000000000006,0.00085443
459.605,0.00085126
452.59,0.00091013
445.57000000000005,0.00056025
438.555,0.00096599
431.54,0.00085148
424.52,0.00094084
417.5,0.00094538
410.485,0.00085521
403.46999999999997,0.0010525
396.45,0.00095105
389.435,0.0011506
382.41999999999996,0.00095373
375.40000000000003,0.0010076
368.385,0.0010903
361.36999999999995,0.0011994
354.35,0.0012074
347.335,0.0011571
340.32,0.0012342
333.30000000000007,0.0011552
326.285,0.001279
319.27,0.001292
312.25,0.0011903
305.235,0.00085359
298.22,0.0011229
291.2,0.0015716
284.18,0.0017147
277.165,0.001587
270.15,0.0014078
263.13,0.0014715
256.115,0.0015092
249.1,0.0016369
242.08,0.001668
235.065,0.0019525
228.04999999999998,0.0017619
221.03,0.0020024
214.01500000000001,0.002037
207.00000000000003,0.0021421
199.98,0.0021192
192.965,0.0019952
185.95000000000002,0.0021319
178.92999999999998,0.0021712
171.91,0.0022965
164.895,0.0022923
157.88000000000002,0.002206
150.85999999999999,0.0024494
143.845,0.0026025
136.83,0.0028621
129.80999999999997,0.002919
122.79499999999999,0.0029807
115.78,0.0030441
108.75999999999999,0.0029936
101.745,0.0032614
94.72999999999999,0.0032085
87.71,0.0034539
80.695,0.0041077
73.67999999999999,0.0041247
66.66,0.0042923
59.64,0.0030526
52.625,0.0040464
45.61,0.0038629
38.589999999999996,0.0044625
31.575,0.0046977
24.56,0.0066594
17.54,0.006522
10.525,0.0081626
3.5100000000000002,0.008961
668.435,0.00049559
644.985,0.00055973
621.53,0.00067574
598.075,0.00050682
574.62,0.00054932
551.165,0.00061449
527.7149999999999,0.00088589
504.25999999999993,0.00017675
480.80500000000006,0.0010591
457.35,0.00059735
433.89500000000004,0.00092129
410.445,0.0010793
386.99,0.001144
363.535,0.0015206
340.08,0.0012359
316.625,0.0019298
293.17499999999995,0.0018686
269.71999999999997,0.002058
246.26500000000001,0.0018825
222.815,0.0031836
199.35999999999999,0.0033572
175.90499999999997,0.0029048
152.45,0.0038573
128.995,0.0052128
105.545,0.0058923
82.09,0.0076366
58.635000000000005,0.01121
35.18,0.023063
11.725,0.055744
343.21999999999997,0.00035456
336.14,0.00081701
329.065,8.0674e-05
321.99,0.0009229
314.91,0.00039196
307.835,0.00071639
300.76000000000005,0.0004939
293.68,0.00070191
286.605,0.00093391
279.53,0.0014517
272.45,0.00042278
265.375,0.0010928
258.29999999999995,0.00115
251.22,0.00028322
244.145,0.001794
237.07,0.00077648
229.99,0.00070174
222.915,0.001251
215.83999999999997,0.0017568
208.76,0.00077796
201.685,0.0013164
194.61,0.0017109
187.52999999999997,0.0022381
180.45499999999998,0.0015414
173.37999999999997,0.0020941
166.3,0.0017348
159.225,0.0015735
152.15,0.0016541
145.06999999999996,0.0033052
